domain,category,score,first_seen,last_seen,ports,ip,url,type,file_hash
,File Hash,40,,,,,,file_hash,91146ee63782a2061701db3229320c161352ee2bc4059ccc3123a33114774d66
,File Hash,40,,,,,,file_hash,f774c0588da59a944abc78d5910be407
,File Hash,40,,,,,,file_hash,a7ea1852d7e73ef91efb5ec9e26b4c482ca642d7bc2bdb6f36ab72b2691ba05a
,File Hash,40,,,,,,file_hash,8386379a88a7c9893a62a67ea3073742
,File Hash,40,,,,,,file_hash,7f8166589023cd62ae55a59f5fca60705090d17562b7f526359a3753eb74ea2f
,File Hash,40,,,,,,file_hash,3bc855bfadfea71a445080ba72b26c1c
,File Hash,40,,,,,,file_hash,043e0d0d8b8cda56851f5b853f244f677bd1fd50f869075ef7ba1110771f70c2
,File Hash,40,,,,,,file_hash,e8c6acc1eb7256db728c0f3fed5d23d7
,File Hash,40,,,,,,file_hash,524f8f0f8c31a89df46a77c7a30af5d2a1dc7525b08bfafbed98748c3d8a3f1c
,File Hash,40,,,,,,file_hash,1d4ec831292b611f1ff8983ebd1db5d4
,File Hash,40,,,,,,file_hash,41e9d6c3374fd0e78853e945b567f9309446084e05fd013805c70a6a8205cd70
,File Hash,40,,,,,,file_hash,d0ce651a344979c8cd11b8019f8e4d7e
,File Hash,40,,,,,,file_hash,436195bd6786baae8980bdfed1d7d7dbcccb7d5085e79ebdcc43e22d8bae08a8
,File Hash,40,,,,,,file_hash,9a5fa5c5f3915b2297a1c379be9979f0
,File Hash,40,,,,,,file_hash,9f177a6fb4ea5af876ef8a0bf954e37544917d9aaba04680a29303f24ca5c72c
,File Hash,40,,,,,,file_hash,86759ce27d0fe0b203aaa19d4390a416
,File Hash,40,,,,,,file_hash,ae8e9ff2dc0ec82b6bae7c4d978e3feac93353cb3cd903e15873d31e30749150
,File Hash,40,,,,,,file_hash,fcf3702e52ae32c995a36f7516c662b7
,File Hash,40,,,,,,file_hash,fc079cefa19378a0f186e3e3bf90bdea19ab717b61a88bf20a70d357bf1db6b8
,File Hash,40,,,,,,file_hash,e117406e3c14ab8e98b27c3697aea0b6
,File Hash,40,,,,,,file_hash,2ba20e39ff90e36086044d02329d43a8f7ae6a7663eb1198b91a95ea556cf563
,Network activity,40,,,,77.72.84.11,,ip-dest,
,Network activity,40,,,,117.21.191.69,,ip-dest,
,Network activity,40,,,,78.37.191.149,,ip-dest,
,Network activity,40,,,,,pppoe.avangarddsl.ru,hostname,
,Network activity,40,,,,178.70.232.38,,ip-dest,
avangarddsl.ru,Network activity,40,,,,,,domain,
,Network activity,40,,,,178.70.225.165,,ip-dest,
,Network activity,40,,,,178.70.149.30,,ip-dest,
,Network activity,40,,,,23.111.188.254,,ip-dest,
hvvc.us,Network activity,40,,,,,,domain,
,Network activity,40,,,,45.114.116.192,,ip-dest,
brilliantangle.com,Network activity,40,,,,,,domain,
,File Hash,40,,,,,,file_hash,81b9ea03264ea0a2b65b36eacb05b465
,File Hash,40,,,,,,file_hash,e967102aa181290b3a2bb68ad36e285a
,File Hash,40,,,,,,file_hash,9b79d2c612e4eafb9034fd652f5a20ea
,File Hash,40,,,,,,file_hash,6d1029fabf4d314065e3b33ac02acea6
,File Hash,40,,,,,,file_hash,1ab7415c4a38f45085857fb9e6bd2069
,File Hash,40,,,,,,file_hash,227837783dfc1c2b3575746478cc133e
,File Hash,40,,,,,,file_hash,b1ba95f7f943e424d562aa5bb255adc5
,File Hash,40,,,,,,file_hash,0569047cad5ffe8c40290960ffdcfda1
,File Hash,40,,,,,,file_hash,eecd77e9d522f3ba9022ac55487d98f1
,File Hash,40,,,,,,file_hash,e1d51eae61d112cb00f8f9ced4d7294c
,File Hash,40,,,,,,file_hash,4be3286c57630fb81e079c1aa3bf3203
,File Hash,40,,,,,,file_hash,fe2d9595a96046e441e43f72deac8cb0
,File Hash,40,,,,,,file_hash,5a137c1dd4a55c06531bdbfeaf15c894
,File Hash,40,,,,,,file_hash,8bf6ee81794c965f38484c0570718971
,File Hash,40,,,,,,file_hash,9d166a822439a47eb2dfad1aeb823638
,File Hash,40,,,,,,file_hash,6e714a44051f74ee2f8f570ea1a6b2b9
,File Hash,40,,,,,,file_hash,44964db9c3ad8bea0d0d43340c4b0a3a
,File Hash,40,,,,,,file_hash,45160aa23d640f8d1bcb263c179f84f9
,File Hash,40,,,,,,file_hash,e8fcae05cfb72b109db17fe69c292758
,File Hash,40,,,,,,file_hash,c4acef1322b335d6b6f7a924d9af4ad6
,File Hash,40,,,,,,file_hash,440d284b8c4b85f806b113507dc55004
,File Hash,40,,,,,,file_hash,6135d0ef033e82c6756cbc11416c9f6c
,File Hash,40,,,,,,file_hash,1bc7517f20b7b3e9d67c776f5e1bf7df
,File Hash,40,,,,,,file_hash,68e762001faa31193081279ccfb01c19
,File Hash,40,,,,,,file_hash,ef393133f39f20f7cc685d0cc59b0f5e
,File Hash,40,,,,,,file_hash,3f8fe650b06cb4b869fb7c4486ff0403
,File Hash,40,,,,,,file_hash,998718d01e49f4ac30210092d17ef4dc
,File Hash,40,,,,,,file_hash,2bd1db2f8f10f32998c4a23a41286073
,File Hash,40,,,,,,file_hash,2440448d00f0a2edfa321a2784c32775
,File Hash,40,,,,,,file_hash,5e6795e64b3ea622799acad4d51ffbab
,File Hash,40,,,,,,file_hash,dcd0e73b264427269c262d6dc070570ce76c56faaf5ccfcebc0ae79b4e32130d
,File Hash,40,,,,,,file_hash,06690d06c356d91673510e083b5d6e1d1ae2bef1b5b77e88b10388d7527fbde2
,File Hash,40,,,,,,file_hash,2c8c58a6ac929cd4e2b65c3982d57a255504764c4986d8a107272516787e5e44
,File Hash,40,,,,,,file_hash,c19ed0c625bc88aa076bb8b2da5c52e215eeac42caf835371d010a4ce64e90c8
,File Hash,40,,,,,,file_hash,4d36a7c86db693718ec71c33fc66f7444f541c5e193422b2a8dc38855558aa9c
,File Hash,40,,,,,,file_hash,f1f15bc285256f1958da74419fd596952b3a166dd6174bd6835e2af76fac637e
,File Hash,40,,,,,,file_hash,be9d8f31e9dfaab5c2d22a1399e92d6ab41678d2b0c1c9fa2937c6d40bcc1158
,File Hash,40,,,,,,file_hash,10e93082a97d64e3215c9338142cfbd3bc95c533c5cb5aa7e0b7a7f4ec1b3ef7
,File Hash,40,,,,,,file_hash,67a3dedd64c18a8b50f673638af4ab678d0974e952692a237a57eb5e7cc47cf7
,File Hash,40,,,,,,file_hash,473fdeb2b568751d762ffe64287ed5035c6e7ea8fa6e1aba22518f480827ab95
,File Hash,40,,,,,,file_hash,c7a3123a5cff9c78e2fd926c6800a6c6431c8bca486ce11319a9a8f6fa83945c
,File Hash,40,,,,,,file_hash,f095c730442b5d72e0c234bc66c7d23e32e04d53018606b6cdc5e13c51451a6f
,File Hash,40,,,,,,file_hash,8f31c2f384cf7aecd7cef93f2c793233ce10104a09a3a438e5efb7e5a575277c
,File Hash,40,,,,,,file_hash,c8577ae514d60239b81a37396f85fb1ab661efae37b6b511e83ac239a2cbbd06
,File Hash,40,,,,,,file_hash,79b772476c8d5dc09bbbc615408a33cfc70eb0c49a268c25932c1f4fdcb940ff
,File Hash,40,,,,,,file_hash,ae5d6b400ec4ca773d19d689ca3a3d328a1604242c0146d76110d79892529243
,File Hash,40,,,,,,file_hash,f70b800fe6145186c7f4763536959eeb8efa804395cca25d1cf07f4d46a11795
,File Hash,40,,,,,,file_hash,eca44266bbaeb69286b0edbbe2f9cea6ca0633077044990c7d660c03058fbaa5
,File Hash,40,,,,,,file_hash,2f38a85818f2e4a97995027349798e81f588634b280d11e217b1387ae1cb91a5
,File Hash,40,,,,,,file_hash,85528e675dd0ebbc4dca36d501268f5fc3b35c8cc6fe7648aa62530f032ec3a9
,Network activity,40,,,,103.198.130.148,,ip-dest,
,Network activity,40,,,,103.58.144.249,,ip-dest,
,Network activity,40,,,,115.186.139.104,,ip-dest,
,Network activity,40,,,,138.186.22.2,,ip-dest,
,Network activity,40,,,,168.194.80.70,,ip-dest,
,Network activity,40,,,,176.121.213.31,,ip-dest,
,Network activity,40,,,,177.104.69.130,,ip-dest,
,Network activity,40,,,,177.231.253.158,,ip-dest,
,Network activity,40,,,,177.87.233.4,,ip-dest,
,Network activity,40,,,,184.160.113.13,,ip-dest,
,Network activity,40,,,,185.158.175.95,,ip-dest,
,Network activity,40,,,,185.27.219.173,,ip-dest,
,Network activity,40,,,,185.47.136.111,,ip-dest,
,Network activity,40,,,,185.8.0.182,,ip-dest,
,Network activity,40,,,,186.208.102.185,,ip-dest,
,Network activity,40,,,,186.208.106.234,,ip-dest,
,Network activity,40,,,,186.208.111.188,,ip-dest,
,Network activity,40,,,,188.255.156.67,,ip-dest,
,Network activity,40,,,,188.255.249.27,,ip-dest,
,Network activity,40,,,,190.2.235.246,,ip-dest,
,Network activity,40,,,,196.11.84.62,,ip-dest,
,Network activity,40,,,,200.116.206.58,,ip-dest,
,Network activity,40,,,,217.31.110.43,,ip-dest,
,Network activity,40,,,,36.66.107.162,,ip-dest,
,Network activity,40,,,,37.61.239.216,,ip-dest,
,Network activity,40,,,,49.156.45.139,,ip-dest,
,Network activity,40,,,,5.172.33.237,,ip-dest,
,Network activity,40,,,,5.172.34.138,,ip-dest,
,Network activity,40,,,,82.146.94.150,,ip-dest,
,Network activity,40,,,,82.146.94.86,,ip-dest,
,Network activity,40,,,,84.42.159.138,,ip-dest,
,Network activity,40,,,,95.104.2.225,,ip-dest,
,Network activity,40,,,,96.9.69.131,,ip-dest,
,File Hash,60,,,,,,file_hash,f6c21f8189ced6ae150f9ef2e82a3a57843b587d
,File Hash,60,,,,,,file_hash,cccce62996d578b984984426a024d9b250237533
,File Hash,60,,,,,,file_hash,8e39eca1e48240c01ee570631ae8f0c9a9637187
,File Hash,60,,,,,,file_hash,2cb8230281b86fa944d3043ae906016c8b5984d9
,File Hash,60,,,,,,file_hash,79ca89711cdaedb16b0ccccfdcfbd6aa7e57120a
,File Hash,60,,,,,,file_hash,94488f214b165512d2fc0438a581f5c9e3bd4d4c
,File Hash,60,,,,,,file_hash,5a5fafbc3fec8d36fd57b075ebf34119ba3bff04
,File Hash,60,,,,,,file_hash,b92149f046f00bb69de329b8457d32c24726ee00
,File Hash,60,,,,,,file_hash,b335163e6eb854df5e08e85026b2c3518891eda8
,,40,,,,,,,
,,40,,,,,,,
,,40,,,,,,,
,,40,,,,,,,
,Network activity,40,,,,158.255.2.138,,ip-dest,
,Network activity,40,,,,185.162.8.190,,ip-dest,
,Network activity,40,,,,185.169.229.168,,ip-dest,
,File Hash,40,,,,,,file_hash,22cf76f92aad53db1304dec026b834ad77d2272c7f2eaaabf299e953b98d570e
,File Hash,40,,,,,,file_hash,c23fe9f3a3035edb6fa306c7545cfd05bb310d85983dda5914cd9650c13b41d3
,File Hash,40,,,,,,file_hash,730e9864795ed8d6538064551ab95505dff3e92dd67888bee323cb341b2420c6
,File Hash,40,,,,,,file_hash,af25c5bed96e046ba1e25749ff51f0d8437a1ef66e469b4fd0348e372abc2f7f
,File Hash,40,,,,,,file_hash,6d174dd4f29da814170e8f7c40ecd80794e1c27d8d94741a79bd1bd6eb75ea62
itaiwans.com,Network activity,40,,,,,,domain,
microsoftmse.com,Network activity,40,,,,,,domain,
,Network activity,40,,,,211.72.242.120,,ip-dest,
,File Hash,40,,,,,,file_hash,33f828ad462c414b149f14f16615ce25bd078630eee36ad953950e0da2e2cc90
,File Hash,40,,,,,,file_hash,290b1e2415f88fc3dd1d53db3ba90c4a760cf645526c8240af650751b1652b8a
,File Hash,40,,,,,,file_hash,8aef427aba54581f9c3dc923d8464a92b2d4e83cdf0fd6ace00e8035ee2936ad
,Network activity,40,,,,,member-daumchk.netai.net,hostname,
,File Hash,40,,,,,,file_hash,6597ffd7d1d241b1bf776bc7e1e3f840
,File Hash,40,,,,,,file_hash,2810d554b2e9e14551cef7293e5240b058fb78c3
,File Hash,40,,,,,,file_hash,28064805242b3aa9c138061d6c18e7f5
,File Hash,40,,,,,,file_hash,2441e2e9f68b4110218e1fcdc2cfce864b96e2da
,Network activity,40,,,,,updatesec.webredirect.org,hostname,
,Network activity,40,,,,45.77.53.146,,ip-dest,
,Network activity,40,,,,,downloadarchives.servehttp.com,hostname,
,Network activity,40,,,,213.200.14.138,,ip-dest,
,Network activity,40,,,,176.9.192.22,,ip-dest,
moreoffer.life,Network activity,,,,,,,domain,
signup.updatesforme.club,Network activity,,,,,,,domain,
ping.topsite.life,Network activity,,,,,,,domain,
alasra-paper.duckdns.org,Network activity,,,,,,,domain,
hamas-wathaq.duckdns.org,Network activity,,,,,,,domain,
download.data-server.cloudns.club,Network activity,,,,,,,domain,
upgrade.newshelpyou.com,Network activity,,,,,,,domain,
manual.newphoneapp.com,Network activity,,,,,,,domain,
hnoor.newphoneapp.com,Network activity,,,,,,,domain,
lol.mynetav.org,Network activity,,,,,,,domain,
,Network activity,,,,,138.68.242.68,,ip-dest,
,Network activity,,,,,185.86.149.168,,ip-dest,
,Network activity,,,,,185.11.146.68,,ip-dest,
,Network activity,,,,,45.32.84.66,,ip-dest,
,Network activity,,,,,45.32.71.95,,ip-dest,
,Network activity,,,,,107.161.27.158,,ip-dest,
,Network activity,,,,,46.246.87.74,,ip-dest,
,File Hash,,,,,,,file_hash,87a67371770fda4c2650564cbb00934d
,File Hash,,,,,,,file_hash,4f3b1a2088e473c7d2373849deb4536f
,File Hash,,,,,,,file_hash,c078743eac33df15af2d9a4f24159500
,File Hash,,,,,,,file_hash,3ff60c100b67697163291690e0c2c2b7
,File Hash,,,,,,,file_hash,a3de096598e3c9c8f3ab194edc4caa76
,File Hash,,,,,,,file_hash,7d3426d8eb70e4486e803afb3eeac14f
,File Hash,,,,,,,file_hash,3f67231f30fa742138e713085e1279a6
,File Hash,,,,,,,file_hash,552796e71f7ff304f91b39f5da46499b
,File Hash,,,,,,,file_hash,6fba58b9f9496cc52e78379de9f7f24e
,File Hash,,,,,,,file_hash,eb521caebcf03df561443194c37911a5
,File Hash,,,,,,,file_hash,b68fcf8feb35a00362758fc0f92f7c2e
,File Hash,,,,,,,file_hash,d87c872869023911494305ef4acbd966
,File Hash,,,,,,,file_hash,66f144be4d4ef9c83bea528a4cd3baf3
,File Hash,,,,,,,file_hash,b7390bc8c8a9a71a69ce4cc0c928153b
,File Hash,,,,,,,file_hash,f43188accfb6923d62fe265d6d9c0940
,File Hash,,,,,,,file_hash,056d83c1c1b5f905d18b3c5d58ff5342
,File Hash,,,,,,,file_hash,0ee4757ab9040a95e035a667457e4bc6
,File Hash,,,,,,,file_hash,7bef124131ffc2ef3db349b980e52847
,File Hash,,,,,,,file_hash,70d03e34cadb0f1e1bc6f4bf8486e4e8
,File Hash,,,,,,,file_hash,67f48fd24bae3e63b29edccc524f4096
,File Hash,,,,,,,file_hash,7b536c348a21c309605fa2cd2860a41d
,File Hash,,,,,,,file_hash,cf9d89061917e9f48481db80e674f0e9
,File Hash,,,,,,,file_hash,6d6f34f7cfcb64e44d67638a2f33d619
,File Hash,,,,,,,file_hash,86a89693a273d6962825cf1846c3b6ce
,File Hash,,,,,,,file_hash,5472d0554a0188c0ecebd065eddb9485
,File Hash,,,,,,,file_hash,0b6fe466a3ba36895208e754b155a193780c79ba8b5c1c9f02c4f7e479116e5f
,File Hash,,,,,,,file_hash,0c4aa50c95c990d5c5c55345626155b87625986881a2c066ce032af6871c426a
,File Hash,,,,,,,file_hash,0d235478ae9cc87b7b907181ccd151b618d74955716ba2dbc40a74dc1cdfc4aa
,File Hash,,,,,,,file_hash,1f2b128d26a58a572ea1faee2c4d9dc759eb8add16d9ad0547b3f0305fea212a
,File Hash,,,,,,,file_hash,205f32cc717c2d82baeff9ff5aa9fc31967b6ae5cde22fafe14aec9c9ec62acc
,File Hash,,,,,,,file_hash,284af7a2fafdbff3bbc28b9075f469d2352758b62d182b0e056d29ee74688126
,File Hash,,,,,,,file_hash,344dc6ece5a6dacce9050a65305d4b34865756051a6f414477b6fa381e1c1b63
,File Hash,,,,,,,file_hash,42e4298f5162aba825309673187e27121e3f918238e81f3a6e021c03f3455154
,File Hash,,,,,,,file_hash,44a8d0561a9cc6e24d6935ff4c35b7b7db50c4001eb01c48ea1cfd13253bc694
,File Hash,,,,,,,file_hash,57a12f20c6bbd69b93e76d6d5a31d720046b498aa880b95b85a4f3fda28aac4f
,File Hash,,,,,,,file_hash,72b039550d31afaeee11dedf7d80333aeda5c504272d426ae0d91bc0cd82c5b0
,File Hash,,,,,,,file_hash,72d2ad8f38e60c23c96698149507fc627664a5706a4431b96014fbf25495b529
,File Hash,,,,,,,file_hash,788f7fd06030f87d411c61efbc52a3efca03359570353da209b2ce4ccf5b4b70
,File Hash,,,,,,,file_hash,7fcac2f18a8844e4af9f923891cfb6f637a99195a457b6cdb916926d709c6a04
,File Hash,,,,,,,file_hash,84adba3c81ad1c2a8285c31d1171f6f671492d9f3ed5ee2c7af326a9a8dc5278
,File Hash,,,,,,,file_hash,852ccc491204f227c3da58a00f53846296454d124b23021bdb168798c8eee2fb
,File Hash,,,,,,,file_hash,86bd78b4c8c94c046d927fb29ae0b944bf2a8513a378b51b3977b77e59a52806
,File Hash,,,,,,,file_hash,9347a47d63b29c96a4f39b201537d844e249ac50ded388d66f47adc4e0880c7e
,File Hash,,,,,,,file_hash,b597d7b5b9c2f1962257f912e911961ad0da4c28fc6a90a0b7db4e242aa007d8
,File Hash,,,,,,,file_hash,bfb88878a22c23138a67cc25872e82d77e54036b846067ddc43e988c50379915
,File Hash,,,,,,,file_hash,c23f715c8588c8d8725352ed515749389d898996107132b2d25749a4efc82a90
,File Hash,,,,,,,file_hash,c47bc2c15f08655d158bb8c9d5254c804c9b6faded526be6879fa94ea4a64f72
,File Hash,,,,,,,file_hash,db53b35c80e8ec3f8782c4d34c83389e8e9b837a6b3cc700c1b566e4e4450ec2
,File Hash,,,,,,,file_hash,dd9debe517717552d7422b08a477faa01badbcc4074830c080a1a1c763e1a544
,File Hash,,,,,,,file_hash,b800d29d6e1f2f85c5bc036e927c1dae745a3c646389599b0754592d76b5564b
mikemuder.com,Network activity,40,,,,,,domain,
,Network activity,40,,,,67.195.61.46,,ip-dest,
dverioptomtut.ru,Network activity,40,,,,,,domain,
,File Hash,40,,,,,,file_hash,713190f0433ae9180aea272957d80b2b408ef479d2d022f0c561297dafcfaec2
,Network activity,40,,,,,settleware.com/blog/wp-content/themes/inove/templates/html/krang.wwt,url,
,File Hash,40,,,,,,file_hash,59b11483cb6ac4ea298d9caecf54c4168ef637f2f3d8c893941c8bea77c67868
,File Hash,40,,,,,,file_hash,5f4c8191caea525a6fe2dddce21e24157f8c131f0ec310995098701f24fa6867
,File Hash,40,,,,,,file_hash,29f1b6b996f13455d77b4657499daee2f70058dc29e18fa4832ad8401865301a
,File Hash,40,,,,,,file_hash,0b4d6e2f00880a9e0235535bdda7220ca638190b06edd6b2b1cba05eb3ac6a92
hppavag0ab9raaz.club,Network activity,40,,,,,,domain,
havagab9raaz.club,Network activity,40,,,,,,domain,
,Network activity,40,,,,82.146.59.228,,ip-dest,
,,40,,,,,,,
,,40,,,,,,,
,,40,,,,,,,
,,40,,,,,,,
,,40,,,,,,,
,,40,,,,,,,
,,40,,,,,,,
,,40,,,,,,,
,,40,,,,,,,
,,40,,,,,,,
,File Hash,40,,,,,,file_hash,dde658eb388512ee9f4f31f0f027a7df
,File Hash,40,,,,,,file_hash,404d69c8b74d375522b9afe90072a1f4
,File Hash,40,,,,,,file_hash,15e1f3ce379c620df129b572e76e273f
,File Hash,40,,,,,,file_hash,d2c7589d9f9ec7a01c10e79362dd400c
,File Hash,40,,,,,,file_hash,1b17531e00cfc7851d9d1400b9db7323
,File Hash,40,,,,,,file_hash,242b471bae5ef9b4de8019781e553b85
,File Hash,40,,,,,,file_hash,324d52a4175722a7850d8d44b559f98d
,File Hash,40,,,,,,file_hash,6a246fa30bc8cd092de3806ae3d7fc49
,File Hash,40,,,,,,file_hash,b43f65492f2f374c86998bd8ed39bfdd
,File Hash,40,,,,,,file_hash,cfffc5a0e5bdc87ab11b75ec8a6715a4
,Network activity,40,,,,185.161.209.81,,ip-dest,
weruuoqweiur.com,Network activity,40,,,,,,domain,
,Network activity,40,,,,,e.hl852.com,hostname,
,Network activity,40,,,,,e.ha859.com,hostname,
,Network activity,40,,,,27.102.101.121,,ip-dest,
,Network activity,40,,,,217.155.58.226,,ip-dest,
,Network activity,40,,,,85.229.43.75,,ip-dest,
,Network activity,40,,,,213.185.228.42,,ip-dest,
,Network activity,40,,,,218.186.0.186,,ip-dest,
,Network activity,40,,,,103.56.233.78,,ip-dest,
,Network activity,40,,,,103.245.77.113,,ip-dest,
,Network activity,40,,,,116.58.254.40,,ip-dest,
,Network activity,40,,,,201.242.171.137,,ip-dest,
,Network activity,40,,,,36.85.177.3,,ip-dest,
,File Hash,40,,,,,,file_hash,37798a42df6335cb632f9d8c8430daec
,File Hash,40,,,,,,file_hash,a0e6933f4e0497269620f44a083b2ed4
,File Hash,40,,,,,,file_hash,9267d057c065ea7448aca1511c6f29c7
,File Hash,40,,,,,,file_hash,b2d13a336a3eb7bd27612be7d4e334df
,File Hash,40,,,,,,file_hash,4a7290a279e6f2329edd0615178a11ff
,File Hash,40,,,,,,file_hash,841ce6475f271f86d0b5188e4f8bc6db
,File Hash,40,,,,,,file_hash,52ca9a7424b3cc34099ad218623a0979
,File Hash,40,,,,,,file_hash,bbde33f5709cb1452ab941c08acc775e
,File Hash,40,,,,,,file_hash,247b2a9fcba6e9ec29ed818948939702
,File Hash,40,,,,,,file_hash,c87b0b711f60132235d7440add0360b0
,Network activity,40,,,,,http://mumbai-m.site,url,
,Network activity,40,,,,,http://dns-update.club,url,
,File Hash,40,,,,,,file_hash,63d66d99e46fb93676a4f475a65566d8
,Network activity,40,,,,94.23.172.164,,ip-dest,
,File Hash,40,,,,,,file_hash,d85818e82a6e64ca185edfddba2d1b76
,File Hash,40,,,,,,file_hash,c9f16f0be8c77f0170b9b6ce876ed7fb
proxycheker.pro,Network activity,40,,,,,,domain,
,Network activity,40,,,,46.105.221.247,,ip-dest,
,Network activity,40,,,,148.251.55.110,,ip-dest,
,Network activity,40,,,,185.15.247.147,,ip-dest,
,Network activity,40,,,,145.239.33.100,,ip-dest,
,Network activity,40,,,,82.102.14.219,,ip-dest,
,File Hash,40,,,,,,file_hash,e6ac6f18256c4dde5bf06a9191562f82
,File Hash,40,,,,,,file_hash,3c63bff9ec0a340e0727e5683466f435
,File Hash,40,,,,,,file_hash,eeb0ff0d8841c2ebe643fe328b6d9ef5
,File Hash,40,,,,,,file_hash,fb464c365b94b03826e67eabe4bf9165
,File Hash,40,,,,,,file_hash,635ed85bfcaab7208a8b5c730d3d0a8c
,File Hash,40,,,,,,file_hash,13b338c47c52de3ed0b68e1cb7876ad2
,File Hash,40,,,,,,file_hash,dbfea6154d4f9d7209c1875b2d5d70d5
hpserver.online,Network activity,40,,,,,,domain,
,File Hash,40,,,,,,file_hash,eaf3448808481fb1fdbb675bc5ea24de
,File Hash,40,,,,,,file_hash,42449dd79ea7d2b5b6482b6f0d493498
,File Hash,40,,,,,,file_hash,a3fcb4d23c3153dd42ac124b112f1bae
,File Hash,40,,,,,,file_hash,ee1c482c41738aaa5964730dcbab5dff
,File Hash,40,,,,,,file_hash,e516c3a3247af2f2323291a670086a8f
anyportals.com,Network activity,40,,,,,,domain,
,Network activity,40,,,,,http://partytimeevents.nl/contactgegevens%2012_2017_10_00_.zip,url,
,Network activity,40,,,,,http://stegengaweb.nl/files/contactgegevens%2012_2017_10_00_.zip,url,
,Network activity,40,,,,,http://axprofessional.it/onenl.exe,url,
,Network activity,40,,,,,https://avimart.ru/3inexowtoqiyzlonyunku.dat,url,
,Network activity,40,,,,,https://astronatal.ru/2odirnaogfaugdoxiwoex.dat,url,
,Network activity,40,,,,,https://abci.ru/1yhubydnopyakleqinyyx.dat,url,
,Network activity,40,,,,185.224.133.57,,ip-dest,
,Network activity,40,,,,,https://adsfun.club/,url,
,File Hash,40,,,,,,file_hash,aefc0fe15836165291cb66eac5ffd177
,File Hash,40,,,,,,file_hash,588e31ac96bd6318f787602e87f86b75d4b5537679e11ba5a509589148033275
,File Hash,40,,,,,,file_hash,deb9a0aa69270a0b263b80ed13880b24
,File Hash,40,,,,,,file_hash,eb65b1d5f5b3ccc263a4984275c084b63b0a262a87d55887d6a4d744a75e4112
,File Hash,40,,,,,,file_hash,4ac38a4efa276f8d64c1ed39a53e7ab8
,File Hash,40,,,,,,file_hash,e556273db50d4588d7e4b5183d06d39b0ebedbb094fc2a39b59416212c829324
,File Hash,40,,,,,,file_hash,70ea097616dfc8d4ae8b8ad4bdb1cd96
,File Hash,40,,,,,,file_hash,e830ec9f194bf72740d9ab62b633e0862e18a143
,File Hash,40,,,,,,file_hash,7fdd656e476fc4aeff19609fd14fb070
,File Hash,40,,,,,,file_hash,451515709eee19d680a622753cb6802056ed84a5
,File Hash,40,,,,,,file_hash,ba0239533dd7f85cb0d1df58fc129222
,File Hash,40,,,,,,file_hash,7366b78713808d4a23c9fc8b141d1df1c2fb1fed
,File Hash,40,,,,,,file_hash,bafaebf21a288826525ba0703efc384b
,File Hash,40,,,,,,file_hash,a4049f8fe337d148b25dd60aa7f1bf9e783538dd
,File Hash,40,,,,,,file_hash,b34b92270968db55ab07633c11ad0883
,File Hash,40,,,,,,file_hash,ef2ab66243f385559792ed6360d4a5c0d435c328
,File Hash,40,,,,,,file_hash,ed053046882301a893dda1171d62dd50
,File Hash,40,,,,,,file_hash,0a1731a6d594c908866a9a317de9aaa1badd3ab1
,File Hash,40,,,,,,file_hash,e94ea2673908d605f08c6a6d666dc97e
,File Hash,40,,,,,,file_hash,836c0521df76edf48447ca1218dfbf3725010f51
,Network activity,40,,,,,adfs.senate.group,hostname,
adfs-senate.email,Network activity,40,,,,,,domain,
adfs-senate.services,Network activity,40,,,,,,domain,
,Network activity,40,,,,,adfs.senate.qov.info,hostname,
,Network activity,40,,,,,chmail.ir.udelivered.tk,hostname,
webmail-ibsf.org,Network activity,40,,,,,,domain,
fil-luge.com,Network activity,40,,,,,,domain,
biathlovvorld.com,Network activity,40,,,,,,domain,
mail-ibu.eu,Network activity,40,,,,,,domain,
fisski.ca,Network activity,40,,,,,,domain,
iihf.eu,Network activity,40,,,,,,domain,
